Participant_Group,One_Ego_One,One_Ego_Two,One_Ego_Three,One_Walk_One,One_Walk_Two,One_Walk_Three,One_Tele_One,One_Tele_Two,One_Tele_Three,Four_Ego_One,Four_Ego_Two,Four_Ego_Three,Four_Walk_One,Four_Walk_Two,Four_Walk_Three,Four_Tele_One,Four_Tele_Two,Four_Tele_Three
1,0.237792881464584,0.636417961327647,0.458599536224849,0.710400338870035,0.634360705120498,0.304505744258068,0.249680551981772,0.545599439980425,0.715787993744619,0.817742488547403,0.50273529162875,2.01379420451376,1.0483740656788,1.09953189703268,0.748622065873835,0.615095602167052,0.964575923442631,0.984666428931554
1,0.19696513206758,0.256686535164584,0.468667086422189,0.807008444964258,0.814829520935979,0.314332864135191,2.12267842093731,0.272620857489168,0.300257466907319,0.883806610194878,0.344622974589422,0.474798314636905,1.2355727399414,1.48589126131195,0.937797979101356,1.03630131265668,1.45242237471811,0.781524128492313
1,0.509018452538367,0.685887691298014,1.16361305436902,0.411878164646423,0.642885664508436,0.650089757219548,1.05173036734659,1.79147108940215,0.43116282161935,0.969264396420947,0.685305726634171,0.44208612380301,0.571890125610882,0.75497321482996,0.737041817975498,0.726764958474301,1.00267467172482,0.843774229574105
1,0.445506326580699,0.864912058882343,0.189913724900966,0.766652207354263,0.194233181285645,1.48611855635006,0.237493344693562,0.801099847492193,0.334626120813603,0.468728777253827,0.481702108210457,0.31361946899747,0.794091433291821,1.53701584406806,0.456483766767408,2.75934903693256,0.808336186491077,0.205731733245052
1,0.105461419399389,0.090006040172588,0.523774532105625,0.566344063640508,0.129154208058823,0.0866910090788204,0.395299258881542,0.701190784803939,0.685684885277621,0.759971262163555,0.707865991823323,0.685828782752832,0.805071325066578,0.515702544861644,0.74312299397837,0.556866144379979,2.42429425490929,0.868513383401754
1,0.448289540525758,0.306325602687885,0.853068596224297,0.550802717446622,0.760943877931695,0.558499170557645,0.886670330409645,1.36662175383802,0.866097074378397,1.09253499704157,0.694092720406623,0.387568387042185,2.55138550919284,1.091069288699,1.9258532897393,3.18729149113456,0.403648305608558,1.72473151436473
1,0.614462967876192,0.211667745073297,0.320809454049118,0.513487205750661,0.193923454410294,0.400447229586889,0.694909345583781,0.31187892776199,0.137917638167789,1.35778264295343,0.448193035011934,0.611242334065763,0.770339210569969,0.712207764705998,0.507893216091811,0.811224956012061,0.306048292507505,0.548585303802532
1,0.269879066987497,0.138926445863559,0.219311566944737,0.803966830550223,0.711985124020186,0.524030863417181,0.594075038582525,0.826056819692626,1.21558261613814,0.599622065662087,0.651090320971322,0.542296149468609,0.630632208587825,1.81562544101418,1.062991609492,1.0735617905004,0.758041098989628,2.46809441271332
1,0.269026393509159,0.537732450710881,0.619394024245625,0.548468270774517,0.888161243941971,1.45178868533512,0.456824274389895,0.408448774994735,0.09874650431411,1.48193551958309,0.680454836887684,0.748635819663012,1.90718212538936,1.38016490930778,0.715370497631683,2.56944132796188,2.66448941870243,2.2737930072173
2,0.949910688165958,0.79839910895742,0.760815234035785,0.568230822085823,2.13111517235731,1.91011259123441,2.4504497367287,2.58006202615708,2.72002709645568,1.05836013980274,2.28065666159216,0.833289445160267,3.05425851596779,2.48898350767417,2.27980014203521,4.71776486653204,3.54997876845439,2.66726457822678
2,0.558914939580452,0.227556767058403,2.10665385881046,0.870463166822015,1.52652370852354,2.14173533734387,2.7284586251874,1.93652628049138,0.810840732000323,0.430449296699322,0.836442479157312,0.631853546933916,2.12542022735023,1.30913802618365,1.17045994395724,2.28499494390277,2.3948784393485,2.24715026343704
2,1.01553870354105,0.605138214609512,1.16156231397605,0.534538896253954,1.01989247205947,1.17533485562411,1.4858009132314,1.08871075016513,1.15054797375829,0.753033076503129,1.26931317009042,3.29655645736239,0.843478897352482,1.17548625722677,2.03770721018839,4.38714431911334,3.23826011664973,2.51795816255831
2,1.86872018696252,1.18475969511775,0.539721099615035,0.824688222636833,1.38351355129373,0.539436075860734,1.15039822397178,3.85516909395337,0.967876990424297,1.30931316592048,1.13884704743844,1.01460281500249,0.966612608584815,1.54377629704005,0.90370273281677,2.99874103759172,2.29788419137912,1.33720904290802
2,0.516738830809568,0.50714187463514,0.906577364256416,1.42216038549997,0.504859189447849,0.37541567661965,0.932267028919094,1.41776548602086,0.387293667882345,0.737473136290676,1.06267508875803,1.43706384475825,1.14849492238336,1.29528453377261,2.15928557369191,1.7028223141425,2.10151327155538,2.43918875635527
2,1.04414134927629,1.45641305170795,0.759895078138392,0.70912322941933,0.823218214167375,2.15986929496615,0.964923636191505,0.844967626357476,0.479703169736547,1.31713495052192,0.380204955608618,0.394550789408515,1.77500574913874,1.17178227697141,0.535537908887612,2.10519566279202,2.93088528857705,1.79174147225038
2,1.35026685809522,2.50567358311079,1.29001828176346,1.80922157120643,1.6971150067359,0.764553022478704,4.56271705544045,7.68052456549365,1.74814249258844,0.969767604040912,1.02336845581294,0.546334098287356,1.95773684668208,3.49883831384826,2.69318586622579,1.8136112601127,2.18186517475552,3.19594431614761
2,0.889347521449787,0.703511771839034,0.226703081576851,0.247563633233735,0.834426617015606,1.84977848253331,0.544995694155951,1.37188159325637,0.806537073058642,0.957297120565745,3.26801628826064,1.05673687505786,1.00586838980783,0.862284143367798,1.42059752368387,1.82942076562271,2.19784829008296,2.40157446588565
2,0.717645962055142,0.440359408579156,0.425304242741087,0.450856887811105,0.399763262223791,0.575111175736466,0.634714107460048,1.12258189263873,0.202707260234655,0.388701549288177,0.75553408251152,5.95562041616672,0.735922830771451,1.15868674589554,1.12527322423996,3.12180630930882,2.23738757053524,2.38762430079782
2,0.522829541789393,1.45106423350069,0.289652727737879,0.678205647142692,1.04358697770002,1.21504006515527,1.3554385029401,2.00273327801296,0.708494641401455,2.63095743332751,0.64248844294266,0.564668787688539,2.46855177923244,1.03457236669822,0.793843357636527,2.01137724121931,1.84526523951688,1.81329088923808
2,0.344947135282586,0.463314865966026,0.483992498288263,0.760038943394465,1.19957765350939,0.902997627527257,1.05817486469546,1.00627720621394,0.350447364871745,1.02017013631222,1.36054410825145,1.58398370098413,2.34465817068743,1.79418101279063,2.8793266523761,2.69353879061575,3.37661174880201,3.90267378627484
2,0.54303838771608,0.682400676329789,1.0706371732195,0.815191129966216,1.02919283221865,1.81597489820134,0.983624965632143,1.12900940910631,1.00764431510048,0.917528777924617,0.890403430763624,0.667359289614933,1.32564977081987,1.74871255333638,1.06196540973249,1.84808263817087,2.32832757619646,1.46121926383578
2,0.718098100923112,0.637909374032791,0.104600065406577,0.818430243084897,3.18439650988221,4.11581342018192,4.48722643403809,4.04326107752536,1.92269538402097,1.18119940917599,1.13409886052805,1.30727455646881,1.41021884293151,1.26985290239939,3.57516529148961,4.47992750820287,2.73500710192311,2.50192159879881
2,0.731916531829055,0.619025276694341,0.241573764204,1.72797083783971,0.887972645222503,0.320061674178415,2.30690972014349,0.801723609101884,1.18412167585532,1.93948803806888,1.49383669142166,2.03096912614922,2.18645860673009,2.00093324519389,0.971732065857205,3.64903955443371,2.66052627607857,2.70569781761431
2,0.880118906007752,0.211930466856205,0.714546288426874,0.958650431583627,0.966566217953529,1.17254606432565,1.21087926204415,0.548152302716929,0.246573172550046,0.846748292928412,0.691994487970067,0.627678367107701,0.769710072131506,1.07192283190148,0.985444272887284,2.0602224477304,1.20885532038699,1.32335215621897
2,0.384555672051386,0.670279857924545,0.302199229564762,1.28498665534597,0.664814766185167,0.994067248688106,0.450513804644444,1.62741502020443,3.05914914399059,0.814503468585054,0.912536936146627,0.777396455142657,1.19948729863887,1.11468840932523,1.08825034603097,1.7684665481739,3.64344092858886,1.8401111049804
2,1.28805901259775,0.707090513063717,0.562064266954676,0.747762261962656,0.369226262599925,0.93978890618184,1.61991989493583,1.25334301337387,0.266777397742969,1.00122499472729,0.920762017841021,0.917442874119867,1.33265752886759,1.34257453194806,1.9404503080936,1.88460947447354,2.88379141464002,1.52539982687839
2,0.732555816676232,0.707455580224508,0.651614184953251,1.0483011646173,3.13918578066979,2.99468024761605,5.95996343932437,7.78500435641063,10.2694912454007,2.03501033659281,3.2159419315553,1.78590701073965,4.48803160498803,3.9356573834305,2.28060991414877,6.48707041708721,4.19160211165723,5.83104252560392
2,0.238072706986499,0.747169737739787,0.164634086571688,0.66039807789776,0.235229977858091,0.810700174618546,1.55163481570602,0.913280703589032,0.415088216574008,1.75026149629823,0.679234230072212,1.29293053516692,1.54780181426647,1.49582625819603,1.24979435187074,1.56814167093262,2.77244885062071,3.17647056641534
2,0.987982680563042,0.517323884897183,1.05898757694839,0.632480086395537,0.820611051574121,1.23162364505327,4.2600018573626,1.71386900777136,1.12783593193849,0.817047800643482,0.897962876486284,0.875452747287975,2.21360035556732,2.16500778207339,2.94229403916214,4.79271704399327,2.90397933082805,2.75483982100817
2,0.677727787529026,0.707088531214488,0.0322063157743936,0.713873337783638,1.50856931770605,0.433592660403544,0.695056602894842,1.42361194247166,0.318590065781734,2.43689072212982,0.824514531362011,0.956435175013052,1.6532127070506,1.03615146988898,2.81306874336595,1.83997098700558,1.85268981383029,1.91674512993749
2,1.21241808316493,0.138727300992188,0.141212298806437,0.823139001851573,1.34218921071156,0.768015952589586,1.85052444337953,1.46805914649527,0.975109717579714,1.23421288288653,2.67282075777998,1.22066041642784,3.3657873844228,2.63627647895281,1.42270092278636,3.88468637410697,3.31069440643886,2.32661320946453
2,0.196010673329195,1.05619429521882,0.838834574676677,1.96905945789836,1.45867375983491,0.20431603742523,2.38689482110576,3.41546567433736,1.65491866714959,1.32617279577064,3.75622837853172,1.3122120468624,4.54414558990096,1.45759297067114,1.29186155761618,3.77824759356496,2.90599490832297,2.88556958086485
